createdDate,name,playerClass
2016-10-22 12:56:19.056,Nzoth reno rohue,Rogue
2016-10-22 12:56:19.123,Malygos Druid by Zzzoid [RU],Druid
2016-10-22 16:41:47.759,Budget,Druid
2016-10-22 21:48:52.008,Secret dragon,Mage
2016-10-23 02:55:16.306,Idk it works,Druid
2016-10-23 04:09:38.357,The grand dragon priest,Priest
2016-10-23 05:17:04.664,Giant Rouge,Rogue
2016-10-23 08:17:47.876,Discard-Aggro Gul'Dan,Warlock
2016-10-23 10:21:19.761,Pirate Warrior Updated,Warrior
2016-10-23 14:36:26.607,Standard Questing Miracle Rogue,Rogue
2016-10-23 14:49:49.357,Madness Burgle Rogue,Rogue
2016-10-23 19:53:31.009,Anti Shaman Mill Rogue,Rogue
2016-10-23 20:00:52.882,Board focused arcane giant rogue,Rogue
2016-10-23 21:55:41.765,"Fera, Dragão, Murloc e Segredos",Hunter
2016-10-23 21:56:19.455,"Fera, Dragão, Murloc e Segredos 1.1",Hunter
2016-10-24 06:57:23.515,Ez Rape,Paladin
2016-10-24 11:51:38.358,Cry Havoc battlecry quest - Dragon,Priest
2016-10-24 15:37:20.179,12352666154f,Druid
2016-10-24 19:59:45.653,Reno Enters the Coliseum,Paladin
2016-10-25 04:37:55.030,DRAGON WARRIOR 3.0,Warrior
2016-10-25 07:20:47.507,RCGL FUNDECK #1,Paladin
2016-10-25 10:01:17.211,yog dru,Druid
2016-10-25 11:37:54.005,N'Zoth Paladin 666,Paladin
2016-10-25 18:01:17.707,Gaara's Zoo Guide,Warlock
2016-10-26 07:56:26.323,The Most Fun To Ever Have!,Hunter
2016-10-26 11:40:01.058,"Token Druid - Standard Meta Snapshot - Nov. 19, 2016",Druid
2016-10-26 15:41:13.896,N'zoth Reno Huhuran Hunter,Hunter
2016-10-27 04:24:03.687,Gormok the shadowmemer,Rogue
2016-10-27 22:15:29.697,Tempo midrange shaman,Shaman
2016-10-27 22:16:51.294,Post-JustiRemoval,Warrior
2016-10-27 22:25:43.663,Remake,Warrior
2016-10-27 22:31:06.615,plsignore,Warrior
2016-10-27 23:09:52.467,Wild Dragon Warrior,Warrior
2016-10-28 01:01:51.745,Kartendealer,Druid
2016-10-28 08:49:20.480,Thing in the Ice,Mage
2016-10-28 16:50:00.127,Aggro/Midrange Shaman,Shaman
2016-10-28 17:02:57.351,Barnes Steps From The Shadows,Rogue
2016-10-28 19:25:00.988,Feign Death Control,Hunter
2016-10-28 19:25:28.365,Feign Deathrattle,Hunter
2016-10-28 19:35:37.220,C'thun Fw,Warrior
2016-10-28 21:37:41.629,Shadow Resurrect Priest,Priest
2016-10-28 21:52:20.850,Yogg Tempo Mage,Mage
2016-10-28 21:56:50.852,Swag Freeze Mage,Mage
2016-10-28 22:07:47.259,Aggro Finley Shaman,Shaman
2016-10-29 16:15:33.804,Gaaras Reno Warrior,Warrior
2016-10-29 20:56:41.227,Controle Elise,Mage
2016-10-29 21:55:29.427,Budget Malygos Druid,Druid
2016-10-30 05:45:29.032,charged hammer midrange shaman,Shaman
2016-10-30 06:54:15.793,Renozothlock,Warlock
2016-10-30 15:46:34.961,Midshaman,Shaman
2016-10-30 16:09:39.046,syaman,Shaman
2016-10-30 18:36:18.419,Aggro Resurrect Priest,Priest
2016-10-30 19:32:37.968,C'token Druid,Druid
2016-10-30 20:54:01.039,Free 2 Play Warlock,Warlock
2016-10-30 21:02:48.494,Free 2 Play Mage,Mage
2016-10-31 12:57:58.251,StoneMage,Mage
2016-10-31 21:02:20.056,Healing Priest,Priest
2016-10-31 21:45:40.163,n'zoth reno dragon paladin,Paladin
2016-11-01 12:58:36.641,Gaara Shaman 1-11-2016,Shaman
2016-11-01 15:35:25.052,OTK RenoLock,Warlock
2016-11-02 13:21:03.594,allin1priest,Priest
2016-11-02 17:52:34.261,--987089 dragones guerrero 1,Warrior
2016-11-02 18:42:59.176,Elise Reno,Mage
2016-11-02 23:33:37.383,Miracle (No Conceal & Adventurers),Rogue
2016-11-03 00:20:43.077,Prist OP,Priest
2016-11-03 00:52:45.531,dragonssd,Paladin
2016-11-03 11:15:11.728,TinyTurtle - Greed to win,Priest
2016-11-03 14:28:47.054,Board Control Druid,Druid
2016-11-03 16:42:51.593,Shadowcaster Rogue,Rogue
2016-11-03 19:13:55.443,N'ZothRenoMage,Mage
2016-11-03 22:24:13.271,Reno C'Tchunlock,Warlock
2016-11-03 23:09:05.780,Ren NZoth Dragon Shadowpriest,Priest
2016-11-04 00:58:56.821,N'Zoth Paladin (Rank 6),Paladin
2016-11-04 02:21:36.950,"N'Zoth Paladin (Rank 6, Season 31)",Paladin
2016-11-04 16:36:38.319,Secret-aggro hunt by Zzzoid,Hunter
2016-11-04 18:12:20.458,wild curator & n'zoth shaman,Shaman
2016-11-04 19:04:52.876,AggroHunt_by_W4ster,Hunter
2016-11-05 14:41:08.012,non discard zoo,Warlock
2016-11-05 14:46:48.328,aggro dine zoo,Paladin
2016-11-06 07:00:00.457,C'tun Druid,Druid
2016-11-06 13:53:28.803,CW budget,Warrior
2016-11-06 16:23:50.280,dragones 12343,Warrior
2016-11-06 16:28:41.403,zooooooooo loca,Warlock
2016-11-06 16:32:59.944,combo freeze 63,Mage
2016-11-06 16:40:02.688,c´thun 123411,Druid
2016-11-07 00:59:05.614,sdf,Druid
2016-11-07 18:33:04.539,Discardlock (Classic Structure),Warlock
2016-11-07 19:44:01.514,DushCup#1 LOLLLLER,Druid
2016-11-07 19:59:33.059,DushCup#1 UnderQ,Hunter
2016-11-07 20:06:46.759,DushCup#1 UnderQ(2),Mage
2016-11-07 20:14:10.997,DushCup#1 Animeshnik,Mage
2016-11-07 20:22:51.222,DushCup#1 Animeshnik(2),Priest
2016-11-07 20:23:07.988,DushCup#1 Animeshnik (2),Priest
2016-11-07 20:57:26.787,Mechanic-based Freeze Mage,Mage
2016-11-07 21:15:10.943,Hand-Reno-Demonlock,Warlock
2016-11-07 21:24:29.366,Fool's Bane Pirate Warrior,Warrior
2016-11-08 05:41:53.136,Mauriel - Wild Freeze Mage,Mage
2016-11-08 05:54:23.487,Mauriel - Wild N'Zoth,Priest
2016-11-08 07:59:58.388,DushCup#1 Albann,Shaman
2016-11-08 08:07:39.311,DushCup#1 Albann(2),Hunter
2016-11-08 09:34:31.056,DushCup#1 Dush,Warrior
2016-11-08 09:48:03.385,DushCup#1 Dush(2),Priest
2016-11-08 18:10:47.693,Mech Beta,Rogue
2016-11-08 20:48:39.740,Ramp Druid (my version),Druid
2016-11-08 20:55:49.345,Miraculous Malygos Rogue,Rogue
2016-11-08 22:29:22.000,Druida Mazo Barato,Druid
2016-11-09 06:58:55.147,DushCup#1 LOLLLLER(2),Warrior
2016-11-09 06:59:25.308,DushCup#1 LOLLLLER (2),Warrior
2016-11-09 07:50:28.697,DushCup#1 Sasha,Mage
2016-11-09 07:50:34.044,N'zoth Hunter by Drzymorda,Hunter
2016-11-09 07:57:24.231,DushCup#1 Sasha (2),Hunter
2016-11-09 07:58:06.291,DiscardLock by Drzymorda,Warlock
2016-11-09 07:58:45.546,DiscardLock by Drzymorda vol1,Warlock
2016-11-09 08:02:49.199,RESURECT PRIEST by Drzymorda,Priest
2016-11-09 08:06:11.538,Mid Range Shaman by Drzymorda,Shaman
2016-11-09 09:32:16.788,Useless,Hunter
2016-11-09 18:04:26.837,Death To Our Own,Rogue
2016-11-10 04:55:42.061,Deathrattle Mage V.2,Mage
2016-11-10 05:54:26.276,Control Dergen,Warrior
2016-11-10 13:32:12.127,Custom Midrange Shaman,Shaman
2016-11-10 15:36:39.907,Triple Edwin,Rogue
2016-11-10 22:40:15.898,Reno C'Zoth,Paladin
2016-11-11 04:58:13.004,Draw to Kobold,Mage
2016-11-11 16:10:24.472,todesröcheln:),Hunter
2016-11-11 22:56:20.594,Danksteed,Warlock
2016-11-12 12:32:59.883,lnex C`thun Druid,Druid
2016-11-12 16:00:24.497,Anti Shaman Control,Warrior
2016-11-12 16:59:35.079,"dragon,tempo,deathrttle",Mage
2016-11-12 17:39:00.057,MID-RANGE SHAMAN (NO ADVENTURE),Shaman
2016-11-12 18:08:14.446,Tempo Mage with Faceless Summoner,Mage
2016-11-13 01:44:30.841,Cheap Miracle Rouge,Rogue
2016-11-13 02:53:20.648,site so difficult,Mage
2016-11-13 06:57:52.197,Draft Fat Reno Druid,Druid
2016-11-13 07:16:13.685,Heavy Reno Mage,Mage
2016-11-13 07:24:01.561,Max Fat Warrior,Warrior
2016-11-13 07:34:43.500,aggro control Warrior,Warrior
2016-11-13 08:18:16.548,Too many archetypes,Paladin
2016-11-13 08:56:09.244,Malygos Druid          Малигос Друид,Druid
2016-11-13 09:52:25.089,N'Zoth Paladin       Н'Зот Паладин,Paladin
2016-11-13 14:33:26.571,My ranked fat warrior,Warrior
2016-11-13 14:52:29.420,Mid-Range Curator Warlock,Warlock
2016-11-13 15:20:03.246,30 Legs,Hunter
2016-11-13 16:40:43.555,no1,Hunter
2016-11-13 20:12:46.269,Druid Ramp Yogg,Druid
2016-11-13 22:29:22.904,Paladin Pinos,Paladin
2016-11-14 01:38:51.897,Wild control paly,Paladin
2016-11-14 04:47:55.361,Control Mage kevor 24,Mage
2016-11-14 06:46:44.010,Average Deck,Warrior
2016-11-14 06:55:58.367,Hunter N'Zoth Control,Hunter
2016-11-14 06:57:52.300,Suboptimal C'Thun Warrior,Warrior
2016-11-14 07:00:32.499,My Weird Deck,Warlock
2016-11-14 08:01:31.660,Satiiva's C'Thun Ramp,Druid
2016-11-14 12:43:45.731,Control Warrior     Контроль Воин,Warrior
2016-11-14 13:02:37.997,mylegend,Shaman
2016-11-14 13:07:20.439,C'Thun Warrior    К'Тун  Воин,Warrior
2016-11-14 13:34:15.126,Tempo Mage     Темпо Маг,Mage
2016-11-14 13:49:58.265,Malchezaar Dragon Control Priest,Priest
2016-11-14 18:08:47.775,Mechs Gone Rogue,Rogue
2016-11-14 19:08:17.242,ZVC Dragon-Reno,Mage
2016-11-14 22:34:36.947,OTK Freeze Mage,Mage
2016-11-14 22:50:09.088,Auto-Bot-Ic Victory,Mage
2016-11-14 23:03:05.912,N'Zoth Miracle Combo,Rogue
2016-11-14 23:14:09.766,Hybrid Beast/Token Druid,Druid
2016-11-14 23:14:13.327,Anyfin is Possible,Paladin
2016-11-14 23:32:07.297,The Secret to Victory,Hunter
2016-11-14 23:58:04.880,Wild Zoo Handlock,Warlock
2016-11-15 01:15:24.353,SteedLock,Warlock
2016-11-15 04:18:34.678,Midrange Wild Astral Druid,Druid
2016-11-15 04:35:43.598,Aggro Totem Shaman,Shaman
2016-11-15 07:28:29.255,Great Warrior,Warrior
2016-11-15 11:31:57.945,Secret Hunter stvog,Hunter
2016-11-15 13:22:40.611,Custom Aggro Paladin,Paladin
2016-11-15 17:53:56.155,tempoersdgfhfgjgh,Mage
2016-11-15 18:00:52.121,dragondfgdfhfgjf,Warrior
2016-11-15 18:09:43.234,ctun asdasdfafasfa,Warrior
2016-11-15 18:13:16.214,maly sgfsdfgsgsdfgdf,Druid
2016-11-15 18:17:34.139,cw wardeafsgdfhfghgfjhfgjfgh,Warrior
2016-11-15 18:54:33.226,Secret Hunt,Hunter
2016-11-15 21:36:06.403,Full Beast,Hunter
2016-11-15 23:01:17.555,Midrange Beast Druid,Druid
2016-11-15 23:36:47.810,Wild Cabal Priest,Priest
2016-11-16 00:31:53.981,OG Miracle Rogue,Rogue
2016-11-16 02:48:51.468,Aggro Freeze for kevor,Mage
2016-11-16 15:38:38.967,Legends of Azeroth,Paladin
2016-11-16 17:24:43.891,Reno / N'Zoth Warrior,Warrior
2016-11-16 19:05:34.510,Malygos Hunter Silly,Hunter
2016-11-16 22:57:49.146,N'Zoth Control Warrior,Warrior
2016-11-16 23:16:28.694,Evolve Shaman Karzahan,Shaman
2016-11-17 00:02:19.223,Cheap Dragon Warrior,Warrior
2016-11-17 00:23:28.897,yummy,Shaman
2016-11-17 03:54:15.820,OG Mill Rogue,Rogue
2016-11-17 05:03:20.509,Bread's Beast Druid,Druid
2016-11-17 06:10:24.819,Dragon Warrior   Воин на Драконах,Warrior
2016-11-17 13:14:20.554,Test Ramp Dantini,Druid
2016-11-17 15:30:35.870,TokeThun'eer,Druid
2016-11-17 17:30:03.020,Post-Yogg Nerf Token Druid,Druid
2016-11-17 18:40:07.720,Vladisimir's Malygos druid,Druid
2016-11-17 20:35:53.701,Mech #2,Mage
2016-11-18 12:09:29.860,lerroy è il capo,Warlock
2016-11-18 12:16:22.042,The Last N'Zoth Paladin,Paladin
2016-11-18 12:16:58.221,[S32] The Last N'Zoth Paladin,Paladin
2016-11-18 17:48:06.266,demonlock112211,Warlock
2016-11-18 18:01:36.737,Control DemonlockGF,Warlock
2016-11-18 18:12:54.958,12332323,Warrior
2016-11-18 21:10:23.205,Budget Renolock,Warlock
2016-11-19 01:29:21.086,Control Palidan,Paladin
2016-11-19 05:58:41.896,Enrage/Weapon Warrior,Warrior
2016-11-19 07:25:13.930,Rouge Deathrattle,Rogue
2016-11-19 12:24:10.318,zoolock+face,Warlock
2016-11-19 20:38:28.812,mid zoth,Hunter
2016-11-19 21:07:44.644,mid range warrior,Warrior
2016-11-20 19:03:03.618,Dragon/reno/evolve,Shaman
2016-11-20 19:05:11.411,Dragon Anyfin,Paladin
2016-11-20 20:06:46.659,midrange for emile,Shaman
2016-11-20 20:07:33.124,C'Thun Priest - Meta Breaker,Priest
2016-11-21 01:50:35.809,The N'Zoth Mage,Mage
2016-11-21 02:07:57.252,discardlock ft. danksteed,Warlock
2016-11-21 13:45:46.912,Mid-Range Shaman  Мидрейндж Шаман,Shaman
2016-11-21 14:04:33.233,N'Zoth Control Warrior  Н'Зот Воин,Warrior
2016-11-21 17:10:36.224,rfdgerdggdrg,Warrior
2016-11-21 23:33:39.643,pirate face hunter v2,Hunter
2016-11-22 00:34:59.779,Dragondin 2.5,Paladin
2016-11-22 03:24:13.000,Echo's Super Secret Hunter,Hunter
2016-11-22 08:19:18.105,Reno-Token Druid,Druid
2016-11-22 15:28:54.051,Lol kekerino,Rogue
2016-11-22 17:04:14.484,"Blood ""Echo"" Warrior",Warrior
2016-11-22 22:01:27.935,Pretty Totems,Shaman
2016-11-23 01:13:00.816,I am truly Inspired,Priest
2016-11-23 03:20:05.351,Classic  Pyro Freeze Mage,Mage
2016-11-23 03:20:29.885,Classic  PyroBlast Freeze Mage,Mage
2016-11-23 08:46:24.983,skytear private pirate warrior,Warrior
2016-11-23 15:01:14.733,MechMage + Gazlowe,Mage
2016-11-23 17:27:35.051,TOKENS BASICO,Druid
2016-11-24 09:22:39.909,c'thun warrior sin mulligans,Warrior
2016-11-24 09:23:22.936,c'thun warrior sin mulligans1235,Warrior
2016-11-24 19:48:43.683,Champion Deck,Priest
2016-11-25 00:05:16.424,Here ya go crihten,Shaman
2016-11-25 00:18:45.083,Nzoth ft The Acient One Combo,Priest
2016-11-25 03:01:59.648,Mech Mage 2015,Mage
2016-11-25 19:46:20.335,Reno-Druid,Druid
2016-11-25 21:50:51.544,Aggro-Tempoish Rogue,Rogue
2016-11-26 17:32:33.603,Hybrid Warrior,Warrior
2016-11-27 00:02:31.359,DuleGods,Druid
2016-11-27 05:18:52.913,amaz reno deck,Warlock
2016-11-27 11:50:11.553,control basico,Shaman
2016-11-27 19:18:55.994,N'Zoth God,Hunter
2016-11-27 21:26:19.470,RenoN`zotControlHunter,Hunter
2016-11-28 04:29:46.876,Spell Damage Shaman Burn,Shaman
2016-11-28 17:14:47.496,Sottle's Basic Warlock,Warlock
2016-11-28 19:51:43.274,Tempo Mage Budget,Mage
2016-11-28 21:07:18.682,Dragon Warrior with Tech choices,Warrior
2016-11-29 09:21:41.648,Mid-Range Shaman Official,Shaman
2016-11-29 18:37:24.184,OTK RRIEST,Priest
2016-11-29 18:38:00.557,OTKRRIEST,Priest
2016-11-29 20:32:49.332,Priest Slow,Priest
2016-11-29 22:07:52.540,turn 2,Warlock
2016-11-30 04:22:06.102,discardlock now,Warlock
2016-11-30 05:53:32.832,Old Fashioned Patron :),Warrior
2016-11-30 12:14:18.874,velen otk priest,Priest
2016-11-30 16:22:02.600,Tempo/Spell Damage,Mage
2016-11-30 17:36:09.345,Cheap Version Renolock,Warlock
2016-11-30 18:04:47.182,Some Newbie Renolock,Warlock
2016-11-30 18:06:07.738,Some Newbie Renolock XYZBGS,Warlock
2016-12-01 01:13:10.726,Reno Otkish,Priest
2016-12-01 03:07:45.399,gadgetzan miracle,Rogue
2016-12-01 11:23:20.482,Prototype reno,Mage
2016-12-01 12:36:34.701,Reno Shadow,Priest
2016-12-01 14:36:02.979,Jade Golem Shaman,Shaman
2016-12-01 21:28:03.009,Raena Reno gadzet,Mage
2016-12-01 21:43:52.727,Nzoth Jade Rogue,Rogue
2016-12-01 22:02:46.053,Pirates Warrior,Warrior
2016-12-01 22:03:09.818,JadeDruid,Druid
2016-12-01 22:16:59.223,Face Hunter - Dja,Hunter
2016-12-01 22:21:14.090,JadeRogue,Rogue
2016-12-01 22:52:49.205,Mill Druid Jade Idol,Druid
2016-12-02 00:59:49.891,N'Zoth and Jade Golems,Rogue
2016-12-02 01:45:03.303,Mean Street Aggro,Paladin
2016-12-02 02:16:44.630,Jade Rogue,Rogue
2016-12-02 03:05:13.218,reyand should know better,Druid
2016-12-02 03:32:32.937,Reload Pally,Paladin
2016-12-02 04:21:32.810,A Flood of Jade Golems,Druid
2016-12-02 06:13:31.037,pirate miracle,Rogue
2016-12-02 06:16:17.541,red miracle,Rogue
2016-12-02 06:19:24.258,theif rogue,Rogue
2016-12-02 07:47:01.862,MistCaller Value,Shaman
2016-12-02 07:52:25.095,MSoG RenoMage,Mage
2016-12-02 08:19:35.026,Shield's Grime C'Thun Paladin,Paladin
2016-12-02 09:17:10.737,Jade Mid Shaman,Shaman
2016-12-02 10:58:31.228,Aggro-Pirat Warrior,Warrior
2016-12-02 12:00:47.308,Aggro / Pirate Warrior,Warrior
2016-12-02 12:10:16.087,MSoG Renolock,Warlock
2016-12-02 12:29:14.065,Spells and Golems,Shaman
2016-12-02 14:06:55.011,qfiagdfiasd asvcvasf,Mage
2016-12-02 14:23:40.572,Golem Druid -Standard Meta Snapshot,Druid
2016-12-02 14:30:11.813,Cheap New Beast Hunter (MSG),Hunter
2016-12-02 14:56:16.634,Dopplegangster Warrior,Warrior
2016-12-02 15:14:22.888,MMidrange Paladin,Paladin
2016-12-02 15:35:18.099,RenoLock (the best in the world),Warlock
2016-12-02 15:35:43.959,Freeze/reno mage,Mage
2016-12-02 16:05:49.769,Baurong's Control Vanilla,Warrior
2016-12-02 16:40:30.819,Jade Lotus Druid,Druid
2016-12-02 18:12:02.681,Face MSoG,Hunter
2016-12-02 18:13:31.242,Malygos/fatigue/jade,Druid
2016-12-02 18:55:50.703,Superaids,Paladin
2016-12-02 19:17:41.750,Finja concede rogue,Rogue
2016-12-02 19:24:32.785,Finja Camel Hunter,Hunter
2016-12-02 20:09:47.095,Grimey Goons Hunter Decksperiment,Hunter
2016-12-02 20:10:43.314,[Msog] Handlock,Warlock
2016-12-02 20:22:40.380,IDK Reno Mage,Mage
2016-12-02 21:13:50.576,Weird Jade Druid,Druid
2016-12-02 21:26:01.560,MSG Miracle Rogue,Rogue
2016-12-02 22:17:41.535,Shadowstep Jade Rogue,Rogue
2016-12-02 22:58:04.627,MSG Kazakus/Renolock,Warlock
2016-12-03 01:00:25.133,jade nzoth rogue,Rogue
2016-12-03 01:09:55.464,Renolock / Gadgetzan expansion,Warlock
2016-12-03 03:45:11.686,Reycruits 2.0,Paladin
2016-12-03 03:45:47.027,Experimental Jade Token,Druid
2016-12-03 04:15:12.948,Duders,Hunter
2016-12-03 05:09:13.228,Jaded Auctioneer,Druid
2016-12-03 05:36:08.741,Jade Shaman,Shaman
2016-12-03 05:42:33.968,Miracle Priest (MSoG),Priest
2016-12-03 06:57:37.477,TEMPO Don'Hancho,Warrior
2016-12-03 07:12:01.111,Jade Token Druid,Druid
2016-12-03 07:15:57.926,Slithery Taunt Warrior,Warrior
2016-12-03 07:43:01.950,JADE N'ZOTH,Rogue
2016-12-03 08:20:11.877,Reynad Secret Finja,Paladin
2016-12-03 08:34:43.338,Midjade Shaman,Shaman
2016-12-03 09:20:45.143,Barnes Win,Mage
2016-12-03 09:32:47.053,Reynad Pilfered Power,Druid
2016-12-03 09:36:25.439,Reynad Idol Combo,Druid
2016-12-03 09:42:56.364,Reynad Dragon,Priest
2016-12-03 09:48:13.525,Reynad Tempo,Rogue
2016-12-03 11:00:26.626,CAJA PANDORA ROGER,Hunter
2016-12-03 13:01:21.659,Stealth N'zoth,Rogue
2016-12-03 13:03:15.352,Inner Fire Hozen,Priest
2016-12-03 14:26:14.097,Jade Druid,Druid
2016-12-03 16:03:47.453,Jack's Budget Zoo,Warlock
2016-12-03 16:12:41.320,Another bad deck for Jack,Warlock
2016-12-03 16:54:09.002,Asymmetrical Tempo Rogue,Rogue
2016-12-03 19:11:27.622,Combo tempo mage,Mage
2016-12-03 19:24:22.321,Maly Druid w/ Jade Miracle,Druid
2016-12-03 21:11:02.821,Wyrm Rogue,Rogue
2016-12-03 21:25:05.563,Cheap N'Zoth Jade golem Rogue,Rogue
2016-12-03 21:26:51.333,MSG Dragon,Priest
2016-12-03 21:30:33.530,Basic Mid-range Shaman,Shaman
2016-12-03 21:37:32.694,Gadgetzan Control N'zoth Shaman,Shaman
2016-12-03 21:39:34.321,Basic Secret Hunter,Hunter
2016-12-03 22:30:12.228,Daring Druid,Druid
2016-12-04 00:38:00.632,Jade Druid wildmeta,Druid
2016-12-04 00:56:13.662,MSG Tempo Miracle,Rogue
2016-12-04 00:56:42.721,MSG broken Miracle,Rogue
2016-12-04 01:42:33.395,Reynad's Miracle Pirate Rogue,Rogue
2016-12-04 02:58:49.975,Reynad's Control/Combo,Warlock
2016-12-04 03:03:41.919,Hybrid Miracle,Rogue
2016-12-04 03:46:39.679,evolve jade,Shaman
2016-12-04 03:55:31.602,Reynad's Control N'Zoth,Shaman
2016-12-04 04:38:18.375,AnyFin-ja,Paladin
2016-12-04 05:52:31.357,DemonRenoLock,Warlock
2016-12-04 07:35:30.814,[Week 1 MSoG] Yogg Druid,Druid
2016-12-04 07:50:00.997,Aggro-Pirate-Warrior,Warrior
2016-12-04 10:36:10.555,Unleash the beasts,Hunter
2016-12-04 16:38:31.799,tempo taunt warrior,Warrior
2016-12-04 16:51:53.143,A GREEN MIRACLE,Rogue
2016-12-04 17:05:16.126,Handbuff Beast Hunter,Hunter
2016-12-04 19:11:24.978,Wild Echo Giant Mage,Mage
2016-12-04 21:24:34.037,Ramp-Token Jade Gadgetzan Druid,Druid
2016-12-04 21:34:45.542,Wild Reno Priest OG,Priest
2016-12-04 21:53:51.459,Miracles still happen,Rogue
2016-12-04 22:26:58.511,Small-Time Aggro Paladin by Dog,Paladin
2016-12-04 22:50:36.793,Jade Mid-Range,Shaman
2016-12-04 22:51:07.091,Aggro Secret Mage Decksperiment,Mage
2016-12-05 01:49:23.811,KillerwhiG's Secret Dragon,Paladin
2016-12-05 02:11:24.972,Dank pirate deck,Warrior
2016-12-05 02:13:44.012,Aviana/Malygos Combo,Druid
2016-12-05 02:14:01.541,OG Wild Reno Kazakus Mage,Mage
2016-12-05 02:28:55.049,Kabal tempo,Mage
2016-12-05 02:45:32.342,Wild Reno Kazakus Warlock,Warlock
2016-12-05 03:31:15.793,The Start,Mage
2016-12-05 03:31:27.266,Buff,Paladin
2016-12-05 03:40:23.397,Midrange buff hunter,Hunter
2016-12-05 03:43:58.703,mid Jade Shaman,Shaman
2016-12-05 05:54:06.712,preist zoo,Priest
2016-12-05 06:54:21.497,N'Zoth K'Thun rogue,Rogue
2016-12-05 12:16:01.503,Dragon reno priest,Priest
2016-12-05 14:48:20.780,Reno Mage brewed by me,Mage
2016-12-05 15:23:41.890,Dragon Tempo,Priest
2016-12-05 15:37:24.422,Custom Druid (jade),Druid
2016-12-05 16:27:12.398,Functional Miracle Rogue,Rogue
2016-12-05 18:19:18.971,reno control,Warlock
2016-12-05 18:37:06.580,JadePirateHybrideSchami,Shaman
2016-12-05 18:39:58.159,Aggro pally 1.0,Paladin
2016-12-05 18:49:51.525,Pirates From Hell,Warrior
2016-12-05 19:03:51.580,Voodoo Control,Shaman
2016-12-05 21:01:00.241,boss pirates,Warrior
2016-12-05 21:28:18.640,rogue pirates,Rogue
2016-12-05 21:29:42.676,boss rogue pirates,Rogue
2016-12-06 01:33:04.224,Midrange Secret Mage,Mage
2016-12-06 03:00:37.643,Jade Golem,Rogue
2016-12-06 03:08:11.895,N'Zoth Goons,Paladin
2016-12-06 03:20:06.768,OTK Pirate maybe,Rogue
2016-12-06 03:46:01.313,OG Wild Maly Druid,Druid
2016-12-06 03:46:45.067,Wild Aviana Maly Druid,Druid
2016-12-06 03:47:26.382,OG Wild Aviana Maly Druid,Druid
2016-12-06 08:07:56.113,Jade N'zoth Shaman,Shaman
2016-12-06 08:33:14.607,Aviana Kun OTK Druid,Druid
2016-12-06 10:33:12.892,Erikstoff Pirate Warrior,Warrior
2016-12-06 10:52:59.728,reno dragones con sacerdote,Priest
2016-12-06 11:12:09.300,Rampage Warrior,Warrior
2016-12-06 11:17:01.066,Wild Demon Reno,Warlock
2016-12-06 15:43:20.852,Reno Priest1,Priest
2016-12-06 16:25:14.005,Renolock with Nzot from nderney,Warlock
2016-12-06 16:49:48.323,R.N.D.P. V2,Paladin
2016-12-06 17:28:32.754,Erikstoff Jade Malygos,Druid
2016-12-06 18:01:47.080,New Dragon Priest GADZHETZAN,Priest
2016-12-06 18:07:11.532,Gadgetzan Budget Jade Druid,Druid
2016-12-06 20:03:54.513,Reno Shadowdragon Priest by Hotform,Priest
2016-12-06 20:18:19.136,Cheap Beast Hunter v2.0,Hunter
2016-12-06 20:38:53.288,Kazakus Warlock by Savjz,Warlock
2016-12-06 20:50:11.239,Midrange Jade Shaman,Shaman
2016-12-06 21:56:23.223,Eggobladin,Paladin
2016-12-06 22:55:45.400,Archthief Reno Mage,Mage
2016-12-06 23:23:36.753,Trump's Jade Shaman,Shaman
2016-12-07 02:53:19.314,MagiasLoucas,Mage
2016-12-07 02:58:23.135,111111,Paladin
2016-12-07 03:16:51.966,Hand Buff Control,Warrior
2016-12-07 03:45:55.758,Kazakus Mage,Mage
2016-12-07 06:03:37.114,Nerif's C'Thun Warrior,Warrior
2016-12-07 09:43:02.384,Dr.p,Priest
2016-12-07 14:46:40.344,Stealth Pirate Rogue,Rogue
2016-12-07 15:09:03.739,guerrero provocar 1231,Warrior
2016-12-07 18:36:00.902,Shadow 1,Priest
2016-12-07 19:20:14.251,Deck Vomit Jade Druid,Druid
2016-12-08 02:57:20.028,Mage-Secret-Aggro,Mage
2016-12-08 03:38:01.059,Secret Tempo?,Mage
2016-12-08 06:23:23.613,N'Zoth Buffadin,Paladin
2016-12-08 08:31:28.056,Inderen Dragon Pirate Warrior,Warrior
2016-12-08 15:48:28.670,DTotem,Shaman
2016-12-08 18:05:15.653,Tempo Jade Druid,Druid
2016-12-08 18:28:38.990,Combo-Reno Priest,Priest
2016-12-08 19:01:20.035,Tempo Mage 12/8,Mage
2016-12-08 21:15:12.474,Loc-a-din,Paladin
2016-12-08 22:24:11.692,Gaara's aggro Shaman,Shaman
2016-12-08 22:32:34.317,RBK Priest,Priest
